altitude	exposition	pente	distance_horizontale_hydro	distance_verticale_hydro	distance_horizontale_route	ombrage_0900	ombrage_1200	ombrage_1500	distance_horizontale_depart_feu	espece
2787	144	19	379	113	1740	243	233	111	1041	1
2780	141	20	366	116	1710	245	230	104	1012	1
2771	150	18	335	117	1650	241	236	118	953	1
2763	145	18	319	109	1620	242	234	114	924	1
2752	127	22	283	114	1560	250	219	85	866	1
2740	118	26	268	102	1530	253	206	63	837	1
2726	116	25	256	88	1500	253	207	66	808	1
2706	118	19	228	90	1440	249	219	90	750	1
2696	116	22	212	80	1410	251	213	77	721	1
2685	112	24	192	69	1380	252	207	69	693	1
2656	110	28	162	47	1320	254	197	51	636	1
2641	115	25	150	32	1290	253	207	66	607	1
2631	120	21	134	22	1260	251	217	83	579	1
2622	120	20	124	13	1230	249	219	90	552	1
2613	120	16	120	27	1200	245	225	104	524	1
2608	133	9	108	22	1170	235	236	131	497	1
2784	147	20	362	110	1770	242	234	112	1065	1
2778	144	20	351	104	1740	244	232	108	1036	1
2771	142	20	342	97	1710	245	231	106	1006	1
2764	150	18	324	100	1680	241	236	118	977	1
2761	150	19	309	107	1650	241	236	117	947	1
2754	151	18	295	100	1620	240	237	119	918	1
2752	148	18	277	98	1590	241	235	116	888	1
2744	130	23	258	90	1560	250	220	85	859	1
2732	122	25	242	94	1530	252	212	71	830	1
2719	115	21	228	81	1500	251	214	80	800	1
2710	110	18	216	72	1470	248	216	89	771	1
2701	111	20	201	80	1440	250	214	83	742	1
2690	115	23	190	74	1410	252	211	74	713	1
2678	115	23	170	62	1380	252	210	72	684	1
2667	109	25	150	51	1350	253	203	62	655	1
2651	101	26	134	35	1320	252	196	55	626	1
2636	95	22	124	27	1290	249	202	70	598	1
2625	94	19	108	16	1260	246	208	84	569	1
2615	96	17	95	6	1230	245	214	93	541	1
2608	101	14	90	0	1200	242	221	106	513	1
2602	122	9	85	16	1170	236	233	128	485	1
2769	145	19	323	95	1740	243	233	111	1031	1
2763	142	18	313	89	1710	243	233	112	1001	1
2757	143	17	300	83	1680	242	234	116	972	1
2752	144	17	283	88	1650	242	234	115	942	1
2735	132	22	234	81	1560	249	223	91	853	1
2709	102	18	190	71	1470	247	213	88	765	1
2698	105	22	175	60	1440	251	207	73	735	1
2685	109	24	162	64	1410	252	205	67	706	1
2673	113	23	150	57	1380	252	210	73	677	1
2662	110	23	127	46	1350	252	208	72	648	1
2650	101	22	108	34	1320	250	204	71	618	1
2640	91	20	95	24	1290	246	205	80	589	1
2630	83	18	85	21	1260	242	206	86	560	1
2620	79	17	67	11	1230	240	207	92	532	1
2611	80	15	60	2	1200	239	212	100	503	1
2767	145	18	306	88	1770	242	234	115	1053	1
2760	144	17	295	86	1740	242	234	115	1025	1
2756	145	15	285	82	1710	239	237	123	997	1
2745	131	14	258	71	1650	242	232	117	938	1
2727	127	17	212	73	1560	246	227	103	849	1
2706	110	19	162	68	1470	249	215	87	760	1
2695	104	22	150	57	1440	251	206	72	730	1
2668	104	22	124	47	1380	251	206	72	671	1
2657	106	21	108	41	1350	250	209	77	641	1
2636	114	20	67	20	1290	250	216	85	582	1
2628	115	18	60	12	1260	248	220	94	553	1
2619	108	16	42	10	1230	246	220	98	524	1
2750	143	12	256	76	1710	237	237	129	987	1
2747	137	12	247	73	1680	239	235	124	959	1
2742	130	12	234	68	1650	240	233	121	930	1
2730	124	16	201	66	1590	245	227	106	875	1
2716	130	16	170	62	1530	244	230	110	815	1
2710	129	18	150	56	1500	246	227	102	785	1
2693	114	22	124	55	1440	251	213	78	726	1
2680	107	24	108	42	1410	252	203	64	696	1
2667	107	23	95	29	1380	252	206	70	666	1
2643	113	24	67	27	1320	253	208	69	607	1
2630	120	21	42	14	1290	251	217	83	577	1
2622	126	18	30	6	1260	247	225	99	547	1
2741	143	12	218	67	1680	238	237	127	949	1
2737	136	14	212	63	1650	241	234	119	920	1
2731	132	17	192	57	1620	245	228	105	892	1
2723	133	17	175	49	1590	245	229	106	864	1
2717	132	16	162	53	1560	245	229	108	836	1
2710	131	17	150	56	1530	246	228	104	808	1
2694	130	22	108	40	1470	249	222	89	752	1
2674	122	25	85	36	1410	253	211	70	693	1
2649	118	25	60	11	1350	253	209	69	633	1
2636	115	24	42	15	1320	253	208	68	603	1
2624	115	19	30	8	1290	249	218	88	573	1
2616	114	14	0	0	1260	244	225	107	543	1
2733	135	15	182	59	1650	242	232	115	911	1
2724	127	17	170	50	1620	246	226	102	882	1
2717	131	15	150	43	1590	243	231	112	854	1
2712	127	15	134	38	1560	244	229	110	825	1
2696	125	20	108	42	1500	249	221	90	769	1
2686	127	23	85	32	1470	251	218	82	741	1
2665	127	24	60	11	1410	251	216	77	685	1
2654	122	23	42	16	1380	252	214	77	658	1
2643	114	22	30	5	1350	251	213	78	631	1
2631	101	19	30	10	1320	247	212	86	601	1
2712	125	12	127	38	1591	240	232	120	845	1
2708	114	12	108	34	1561	241	228	115	816	1
2700	106	17	95	26	1531	247	217	93	787	1
2690	111	21	85	26	1501	251	212	78	759	1
2679	118	24	67	25	1471	252	211	73	731	1
2667	123	23	42	13	1441	251	216	80	702	1
2657	120	19	30	3	1411	249	221	92	674	1
2648	105	17	30	10	1381	246	217	93	646	1
2632	55	14	0	0	1321	228	210	112	591	1
2628	38	17	0	0	1291	218	202	114	564	1
2710	135	12	108	36	1593	238	235	125	837	1
2707	128	13	85	33	1563	241	231	117	808	1
2688	110	23	60	14	1503	252	207	70	750	1
2661	99	16	30	7	1443	245	216	95	693	1
2650	50	15	0	0	1383	226	207	111	636	1
2643	35	17	0	0	1353	216	200	114	607	1
2640	18	19	30	2	1323	202	198	127	579	1
2637	24	21	30	5	1293	204	190	115	552	1
2699	144	18	67	25	1565	243	233	112	800	1
2692	133	22	42	18	1535	249	223	90	771	1
2681	121	22	30	7	1505	251	216	81	742	1
2670	99	15	30	6	1475	244	218	99	713	1
2659	24	18	30	5	1385	207	197	121	626	1
2653	18	20	30	3	1355	200	193	124	598	1
2652	6	22	42	9	1325	187	191	135	569	1
2691	143	17	42	12	1567	243	233	113	794	1
2682	127	16	30	8	1537	245	228	106	765	1
2674	100	12	0	0	1507	239	224	113	735	1
2670	45	8	0	0	1478	223	222	134	706	1
2671	10	12	0	0	1448	206	215	145	677	1
2669	10	15	30	5	1418	202	208	141	648	1
2669	21	17	42	8	1388	207	201	127	618	1
2663	12	18	60	9	1358	199	201	135	589	1
2679	53	7	0	0	1541	224	224	134	760	1
2678	354	15	30	8	1451	195	213	155	671	1
2676	27	15	67	12	1392	212	206	126	612	1
2807	141	13	30	6	2779	239	236	124	2372	1
2804	178	7	42	3	2750	223	244	155	2389	1
2819	117	16	90	18	2874	246	223	101	2297	1
2807	131	15	30	6	2816	243	231	113	2330	1
2801	147	11	0	0	2787	235	239	133	2347	1
2801	207	8	30	0	2758	215	247	168	2364	1
2826	78	16	120	25	2910	239	210	97	2255	1
2816	85	16	90	15	2881	242	210	94	2271	1
2809	96	14	60	8	2852	241	219	105	2288	1
2802	106	13	30	1	2823	242	224	109	2305	1
2797	202	9	30	-3	2765	216	249	167	2340	1
2802	217	14	42	11	2736	204	253	182	2358	1
2832	66	17	120	31	2918	234	205	97	2230	1
2811	80	17	60	10	2860	240	208	93	2264	1
2803	90	14	30	7	2831	241	216	101	2281	1
2796	112	12	0	0	2802	240	227	115	2298	1
2791	172	11	0	0	2773	228	245	148	2316	1
2794	199	17	30	3	2744	212	252	170	2334	1
2823	97	21	95	22	2897	248	205	75	2222	1
2812	102	19	67	16	2868	248	211	84	2239	1
2802	109	18	42	6	2839	248	217	91	2256	1
2784	148	15	0	0	2782	238	238	125	2292	1
2784	184	17	30	-6	2753	222	249	154	2310	1
2818	113	23	108	22	2905	252	209	72	2197	1
2797	117	20	60	1	2848	250	217	86	2232	1
2779	131	16	0	0	2790	244	230	111	2268	1
2774	164	15	0	0	2761	233	243	137	2287	1
2813	107	21	124	17	2914	251	209	76	2173	1
2802	106	20	95	6	2885	250	211	80	2190	1
2783	114	18	42	4	2828	248	219	93	2226	1
2768	140	14	0	0	2770	240	235	121	2263	1
2765	165	17	0	0	2742	233	243	136	2282	1
2801	94	20	108	17	2894	247	206	80	2166	1
2790	97	20	85	11	2865	248	207	80	2184	1
2779	102	18	67	0	2837	247	215	90	2202	1
2771	106	15	42	3	2808	244	221	102	2221	1
2763	111	13	30	-4	2780	242	225	110	2240	1
2752	150	14	0	0	2723	238	239	127	2278	1
2778	78	18	85	10	2846	240	204	87	2179	1
2771	80	15	67	3	2818	239	211	98	2197	1
2757	105	14	30	0	2761	243	222	105	2236	1
2750	123	15	30	-6	2732	244	228	110	2255	1
2743	149	15	0	0	2704	238	238	125	2275	1
2774	77	19	85	17	2827	240	201	84	2174	1
2763	93	19	67	6	2799	246	208	83	2193	1
2731	168	17	30	-11	2686	231	244	139	2272	1
2763	84	22	90	6	2809	245	196	70	2170	1
2750	87	21	60	7	2781	245	202	76	2190	1
2739	94	19	30	3	2753	246	208	83	2210	1
2729	107	16	0	0	2725	246	219	97	2230	1
2723	141	13	0	0	2697	239	236	125	2250	1
2722	178	17	30	0	2669	225	248	148	2271	1
2754	86	21	67	18	2791	245	200	74	2167	1
2743	86	21	42	14	2763	245	201	76	2188	1
2731	92	19	30	2	2735	246	207	82	2208	1
2721	111	15	0	0	2707	245	222	101	2228	1
2714	144	16	0	0	2680	241	235	118	2249	1
2709	171	21	30	-4	2652	229	244	136	2270	1
2711	174	30	60	14	2568	222	239	126	2334	1
2710	173	29	60	20	2541	224	239	126	2356	1
2707	171	28	67	21	2513	226	239	124	2375	1
2752	93	20	85	23	2802	247	205	78	2145	1
2729	89	21	42	8	2746	246	202	76	2186	1
2708	96	15	0	0	2691	243	217	99	2227	1
2700	120	12	0	0	2663	240	230	118	2249	1
2697	159	14	0	0	2635	234	242	136	2270	1
2693	170	23	30	3	2580	229	243	133	2313	1
2690	169	25	42	7	2525	229	241	127	2349	1
2687	169	25	30	11	2498	229	241	127	2363	1
2684	171	25	30	8	2470	228	242	131	2378	1
2743	103	21	85	22	2785	249	209	78	2143	1
2732	102	21	67	11	2758	249	208	77	2164	1
2713	96	15	30	5	2702	243	217	99	2206	1
2704	91	13	30	-3	2675	240	219	108	2227	1
2696	98	10	0	0	2647	237	225	118	2249	1
2690	120	10	0	0	2620	238	232	124	2271	1
2683	154	10	0	0	2565	232	241	139	2308	1
2679	152	9	30	-3	2537	232	240	140	2322	1
2676	157	5	0	0	2510	226	241	149	2337	1
2747	120	23	127	26	2825	252	214	77	2101	1
2736	122	24	108	15	2797	252	212	72	2122	1
2724	126	25	85	16	2769	252	214	74	2143	1
2714	133	22	67	6	2742	249	223	90	2164	1
2701	134	15	42	5	2687	242	232	116	2207	1
2696	121	11	30	0	2659	239	231	120	2228	1
2690	105	10	30	-5	2632	237	228	120	2250	1
2683	83	6	30	-6	2604	228	230	137	2268	1
2681	4	7	0	0	2577	211	227	153	2282	1
2681	3	13	0	0	2550	202	215	149	2296	1
2681	358	16	0	0	2523	193	209	152	2311	1
2729	119	26	85	34	2809	253	208	65	2100	1
2715	123	26	67	20	2781	253	211	69	2121	1
2704	133	22	60	9	2754	248	224	93	2143	1
2698	144	18	42	11	2726	242	234	114	2164	1
2693	149	15	30	6	2699	238	238	126	2186	1
2690	152	10	30	3	2672	233	240	138	2208	1
2690	322	10	0	0	2590	194	230	176	2255	1
2722	121	26	67	27	2821	253	208	65	2079	1
2708	119	24	42	13	2793	252	211	73	2100	1
2697	122	17	30	2	2766	247	224	100	2122	1
2691	127	10	30	4	2739	237	234	126	2143	1
2687	114	5	0	0	2711	228	235	141	2165	1
2685	355	3	0	0	2684	215	234	157	2187	1
2688	16	6	0	0	2657	215	227	149	2201	1
2774	357	15	218	-1	1932	194	211	153	2695	1
2772	21	12	190	-3	1908	212	214	138	2716	1
2767	45	1	108	-2	1837	219	236	154	2779	1
2702	122	18	30	7	2806	248	222	95	2079	1
2692	352	11	0	0	2724	200	221	159	2145	1
2692	345	17	30	5	2697	184	211	164	2160	1
2782	347	12	242	6	1974	196	220	162	2652	1
2781	20	8	212	5	1950	215	224	145	2673	1
2779	47	9	182	3	1926	223	221	132	2694	1
2774	60	10	153	-1	1902	228	219	123	2715	1
2768	16	6	124	-1	1879	215	227	149	2737	1
2770	347	8	95	0	1855	204	227	161	2758	1
2697	9	3	0	0	2791	216	233	154	2081	1
2695	347	12	30	0	2764	196	220	162	2103	1
2699	336	19	30	9	2737	174	210	174	2120	1
2787	11	15	256	11	2016	203	207	139	2610	1
2783	36	8	228	7	1992	220	221	137	2631	1
2781	70	5	201	5	1968	225	230	140	2652	1
2779	84	7	175	3	1944	230	228	131	2673	1
2773	75	8	150	-2	1921	230	225	127	2694	1
2771	347	5	120	-4	1898	210	231	160	2716	1
2776	332	9	90	6	1874	199	229	169	2737	1
2776	6	10	60	6	1852	208	222	150	2759	1
2775	36	10	30	5	1829	219	218	133	2781	1
2699	320	15	30	3	2804	179	224	184	2060	1
2704	335	21	42	7	2777	168	207	176	2080	1
2798	32	7	277	22	2058	219	224	142	2568	1
2794	47	9	247	18	2034	224	220	130	2588	1
2788	55	11	218	12	2010	227	215	120	2609	1
2780	58	7	162	4	1963	226	225	133	2652	1
2774	342	8	108	-1	1917	205	229	163	2695	1
2778	321	7	85	2	1894	203	234	170	2717	1
2777	76	7	30	7	1849	229	227	131	2761	1
2794	111	4	272	18	2076	227	235	143	2546	1
2794	69	4	242	18	2052	224	231	143	2567	1
2791	57	10	212	15	2029	227	219	125	2588	1
2781	41	9	153	5	1982	221	221	134	2631	1
2781	352	7	67	5	1913	208	228	158	2696	1
2779	61	6	42	3	1891	225	227	136	2718	1
2775	82	7	30	3	1869	230	228	132	2741	1
2774	306	2	0	0	1847	213	238	162	2763	1
2794	63	4	270	18	2094	224	231	143	2524	1
2794	54	6	210	18	2047	224	226	137	2567	1
2785	49	9	150	9	2001	224	221	131	2610	1
2784	16	4	120	8	1978	216	231	152	2632	1
2776	51	10	0	0	1889	225	218	126	2721	1
2680	172	16	30	4	1082	229	246	144	2024	1
2682	173	17	30	10	1057	228	246	144	2001	1
2678	158	19	30	5	1032	237	239	123	1978	1
2674	160	20	30	6	1008	236	240	125	1956	1
2671	177	19	30	8	984	226	247	145	1933	1
2686	120	22	0	0	1148	251	216	81	2090	1
2676	128	13	0	0	1123	242	231	116	2067	1
2672	162	6	0	0	1099	226	242	149	2044	1
2673	146	9	0	0	1074	233	239	138	2021	1
2668	138	14	0	0	1050	241	234	119	1998	1
2663	148	15	0	0	1026	239	238	124	1976	1
2681	87	16	0	0	1165	242	211	94	2109	1
2674	43	8	30	-11	1140	222	222	135	2086	1
2677	4	10	30	1	1116	207	221	151	2063	1
2674	42	12	30	2	1092	222	213	124	2040	1
2666	58	14	30	-6	1068	229	211	112	2018	1
2698	91	13	0	0	1231	240	218	106	2174	1
2694	58	13	0	0	1207	229	211	113	2151	1
2687	43	17	30	-4	1182	221	200	109	2128	1
2682	6	16	42	1	1158	198	207	144	2105	1
2685	0	17	60	0	1134	193	206	148	2083	1
2705	77	15	0	0	1273	238	211	100	2216	1
2701	40	11	0	0	1249	221	216	128	2193	1
2700	24	14	30	2	1224	212	209	131	2170	1
2695	21	19	42	1	1200	205	197	124	2148	1
2692	0	20	67	0	1176	186	198	146	2125	1
2696	3	20	85	15	1153	189	198	143	2103	1
2720	60	20	0	0	1315	231	193	86	2259	1
2712	41	17	0	0	1290	219	199	109	2236	1
2708	15	15	30	3	1266	205	207	136	2213	1
2706	5	22	67	8	1218	187	192	137	2167	1
2706	1	23	85	12	1195	182	191	142	2145	1
2735	73	15	0	0	1357	236	211	103	2301	1
2716	5	16	42	4	1284	197	206	144	2232	1
2718	350	21	67	13	1260	179	201	157	2210	1
2720	358	23	85	19	1237	177	190	145	2188	1
2719	5	24	108	21	1214	183	187	134	2165	1
2717	14	22	127	23	1191	193	188	125	2143	1
2713	24	23	150	21	1168	201	184	111	2122	1
2735	56	9	0	0	1374	226	222	130	2320	1
2727	36	15	42	0	1326	218	207	121	2275	1
2733	353	22	108	28	1256	177	196	153	2208	1
2733	8	23	127	32	1233	187	188	132	2186	1
2729	17	23	150	31	1211	194	185	119	2164	1
2740	29	8	0	0	1392	217	222	140	2340	1
2739	51	10	30	4	1368	225	218	126	2317	1
2732	47	10	60	-2	1345	224	218	128	2295	1
2731	323	12	85	4	1321	188	227	178	2272	1
2743	55	10	0	0	1410	226	220	127	2359	1
2740	90	10	30	0	1387	236	224	118	2337	1
2746	87	13	0	0	1429	239	217	106	2379	1
2744	105	14	0	0	1448	243	222	106	2399	1
2736	85	11	30	-9	1425	236	221	114	2377	1
2731	327	5	42	-7	1403	208	234	165	2356	1
2739	84	7	0	0	1445	231	227	129	2398	1
2735	307	5	30	-3	1423	206	237	170	2376	1
2736	111	6	0	0	1465	230	234	137	2419	1
2736	268	6	30	-2	1443	204	243	178	2397	1
2734	127	5	0	0	1486	229	237	142	2440	1
2736	271	10	30	0	1464	193	243	189	2418	1
2744	278	15	60	5	1442	178	241	202	2397	1
2738	101	15	30	4	1528	243	219	101	2482	1
2731	126	2	0	0	1506	223	237	151	2461	1
2737	273	13	30	3	1485	185	243	197	2440	1
2747	273	14	60	11	1464	182	243	200	2419	1
2738	92	13	30	7	1549	240	219	107	2503	1
2732	0	1	0	0	1527	217	236	156	2482	1
2745	255	12	60	11	1486	192	247	193	2440	1
2745	102	15	42	10	1591	244	219	100	2546	1
2737	96	11	30	5	1570	237	225	117	2524	1
2733	315	2	0	0	1549	214	237	161	2504	1
2738	270	9	30	6	1528	198	243	185	2483	1
2743	240	9	60	12	1507	203	248	182	2462	1
2750	99	12	60	15	1634	240	222	110	2588	1
2743	91	14	30	8	1612	241	218	104	2567	1
2735	82	8	0	0	1591	232	225	126	2546	1
2736	309	3	0	0	1570	211	237	165	2525	1
2739	280	5	30	6	1550	205	240	174	2505	1
2751	83	10	42	2	1655	234	223	120	2609	1
2745	67	12	30	10	1634	232	215	113	2588	1
2738	53	10	0	0	1613	226	218	126	2568	1
2736	343	5	30	1	1592	210	232	161	2547	1
2739	312	7	42	3	1572	201	235	173	2527	1
2749	49	10	0	0	1655	224	219	128	2610	1
2743	45	12	0	0	1635	223	214	123	2589	1
2740	357	9	30	2	1614	207	225	156	2569	1
2752	80	5	30	3	1698	227	230	137	2652	1
2753	59	4	0	0	1677	223	231	143	2632	1
2887	333	6	30	3	4853	205	232	165	1614	1
2892	280	11	0	0	4882	191	241	190	1595	1
2897	347	5	90	3	4970	210	231	160	1537	1
2900	283	12	108	2	4999	187	241	193	1518	1
2889	350	4	0	0	4846	212	233	158	1637	1
2898	286	8	30	6	4904	199	240	181	1598	1
2901	310	4	60	10	4934	209	237	166	1579	1
2901	274	7	85	4	4992	201	242	180	1542	1
2892	5	6	30	3	4810	213	229	154	1679	1
2893	352	7	0	0	4839	208	228	158	1660	1
2894	318	7	0	0	4868	202	234	172	1640	1
2899	276	5	30	8	4897	207	241	173	1621	1
2899	249	4	30	1	4927	211	242	170	1602	1
2902	288	3	42	5	4956	211	239	166	1584	1
2901	291	3	67	4	4985	210	239	167	1566	1
2905	254	12	85	-3	5014	192	248	194	1548	1
2914	249	19	108	5	5044	175	250	210	1531	1
2925	249	22	127	12	5073	168	250	216	1514	1
2898	45	11	60	9	4774	223	217	127	1722	1
2899	347	9	0	0	4832	202	225	161	1682	1
2897	358	8	0	0	4861	208	226	155	1663	1
2898	353	4	0	0	4891	213	233	158	1645	1
2897	299	6	0	0	4920	202	238	175	1626	1
2904	313	9	30	7	4949	195	233	178	1608	1
2904	307	7	67	-4	5008	200	236	176	1573	1
2911	266	15	85	-1	5037	181	245	203	1556	1
2901	51	10	67	8	4767	225	218	126	1744	1
2899	337	9	42	0	4796	200	228	166	1725	1
2904	339	12	30	5	4826	193	222	168	1706	1
2901	14	12	30	4	4884	209	216	143	1668	1
2901	328	10	0	0	4914	195	228	172	1650	1
2909	310	11	0	0	4943	190	233	183	1632	1
2912	354	7	30	3	4972	209	228	157	1615	1
2910	348	6	42	-2	5001	209	231	160	1598	1
2912	279	11	67	0	5031	191	242	191	1581	1
2920	265	18	95	7	5060	172	245	210	1565	1
2931	259	22	124	18	5089	163	246	219	1549	1
2911	71	13	108	18	4731	234	214	110	1786	1
2905	329	14	67	6	4790	187	223	176	1748	1
2911	335	16	60	12	4819	183	218	173	1729	1
2913	10	15	60	14	4849	202	209	141	1710	1
2907	356	8	30	6	4907	208	226	156	1674	1
2910	276	5	0	0	4937	207	241	173	1657	1
2913	193	3	0	0	4966	219	242	159	1639	1
2911	180	3	30	-1	4995	220	241	156	1622	1
2912	248	8	60	0	5025	202	247	182	1606	1
2919	252	16	90	6	5054	182	249	204	1590	1
2929	249	21	120	16	5083	172	250	213	1574	1
2919	81	15	150	26	4696	239	212	99	1829	1
2913	63	11	127	14	4725	230	218	120	1809	1
2908	3	9	108	9	4754	208	223	152	1790	1
2919	331	15	90	20	4813	183	220	175	1752	1
2921	17	13	85	20	4842	209	213	139	1734	1
2915	41	13	60	14	4872	221	210	122	1716	1
2911	45	9	30	1	4901	223	221	133	1698	1
2907	82	2	0	0	4930	221	236	151	1681	1
2908	189	3	0	0	4960	219	241	158	1664	1
2907	217	2	30	-5	4989	217	241	161	1648	1
2910	260	7	60	-2	5019	203	244	179	1631	1
2914	259	13	90	1	5048	188	247	197	1616	1
2933	241	21	150	20	5107	174	252	210	1585	1
2919	85	14	170	20	4689	240	215	102	1852	1
2915	68	7	150	16	4719	227	226	133	1832	1
2913	326	9	134	14	4748	198	230	172	1813	1
2919	313	15	108	5	4777	177	227	190	1794	1
2926	329	11	85	12	4807	193	227	173	1776	1
2926	41	9	67	12	4836	221	219	132	1758	1
2920	67	12	42	6	4866	232	216	115	1740	1
2915	76	10	30	8	4895	233	220	118	1723	1
2909	90	6	0	0	4924	230	230	134	1706	1
2911	283	8	67	-1	5013	199	241	181	1657	1
2917	280	12	95	4	5042	188	241	193	1641	1
2923	271	12	124	10	5072	187	244	196	1626	1
2928	252	14	153	15	5101	187	249	200	1611	1
2922	73	15	170	7	4683	237	209	100	1874	1
2912	63	7	150	-1	4713	226	226	134	1855	1
2918	283	8	124	4	4742	197	241	183	1837	1
2925	276	11	95	11	4772	190	242	192	1818	1
2930	254	3	67	16	4801	212	242	168	1800	1
2928	112	9	42	14	4830	237	230	124	1782	1
2920	113	13	30	6	4860	242	226	110	1765	1
2907	99	6	0	0	4919	230	232	136	1731	1
2907	291	6	60	0	4978	203	239	175	1698	1
2912	289	9	85	4	5007	196	239	183	1682	1
2929	247	9	162	16	5096	201	247	184	1638	1
2926	57	16	150	11	4677	229	203	102	1898	1
2917	50	12	127	2	4707	225	213	120	1879	1
2925	176	6	60	11	4795	224	243	154	1824	1
2922	131	15	30	8	4825	243	231	112	1806	1
2914	133	15	0	0	4854	243	231	113	1789	1
2909	139	5	0	0	4884	228	238	144	1772	1
2916	320	11	95	9	5002	191	229	178	1708	1
2924	293	6	150	11	5061	203	239	175	1678	1
2927	228	13	201	14	5120	200	252	187	1650	1
2932	51	16	134	17	4672	226	205	108	1921	1
2924	51	16	108	9	4701	226	205	108	1902	1
2923	292	5	67	9	4760	205	239	172	1866	1
2924	122	6	42	10	4790	231	235	137	1848	1
2916	114	15	30	2	4819	244	224	106	1831	1
2907	114	8	0	0	4849	233	233	131	1814	1
2908	306	7	30	-5	4878	201	236	174	1797	1
2918	347	13	85	11	4967	194	218	162	1749	1
2921	333	11	108	12	4996	195	226	170	1734	1
2925	319	10	134	18	5026	195	231	176	1719	1
2928	346	6	162	20	5055	209	231	160	1705	1
2923	36	4	190	10	5085	220	230	147	1691	1
2922	279	8	216	9	5115	199	241	182	1677	1
2936	64	14	124	12	4666	232	210	107	1944	1
2923	92	6	67	8	4725	230	231	135	1908	1
2923	175	5	42	8	4755	223	243	154	1890	1
2921	135	9	30	7	4784	234	237	134	1873	1
2914	90	9	0	0	4814	234	226	123	1856	1
2909	3	8	0	0	4843	209	225	153	1839	1
2914	320	15	30	7	4873	179	224	184	1822	1
2925	2	7	127	18	4991	210	226	154	1760	1
2926	288	3	150	17	5021	211	239	166	1745	1
2930	247	2	175	23	5050	215	240	162	1731	1
2929	7	4	201	21	5080	215	232	154	1717	1
2928	317	11	228	15	5110	192	231	179	1704	1
2935	297	15	256	22	5139	177	234	197	1691	1
2939	68	16	108	15	4661	235	205	97	1968	1
2928	78	17	85	4	4690	240	207	93	1950	1
2919	90	11	60	4	4720	237	223	116	1932	1
2916	132	6	30	1	4750	230	237	140	1915	1
2915	144	4	0	0	4779	226	239	147	1897	1
2915	5	3	0	0	4809	216	234	155	1880	1
2918	330	10	30	4	4838	196	228	171	1864	1
2921	316	14	42	12	4868	182	227	185	1848	1
2929	31	10	150	15	4986	218	218	135	1786	1
2925	34	5	170	18	5016	219	228	146	1772	1
2924	288	2	192	15	5045	213	239	164	1758	1
2932	301	10	242	24	5105	192	236	183	1731	1
2942	66	18	95	18	4656	235	201	91	1992	1
2933	62	18	67	9	4685	233	199	92	1974	1
2924	55	16	42	0	4715	229	203	103	1956	1
2915	21	4	0	0	4774	217	231	151	1922	1
2917	307	5	30	2	4804	207	237	169	1905	1
2926	300	13	67	12	4863	184	235	191	1873	1
2931	27	12	190	17	5011	215	214	134	1798	1
2928	355	10	212	21	5041	203	222	157	1784	1
2931	324	10	234	22	5070	194	229	175	1771	1
2936	304	7	258	29	5100	200	236	176	1758	1
2939	252	5	283	31	5130	210	243	171	1745	1
2945	79	17	90	21	4651	240	208	94	2016	1
2938	70	15	60	14	4680	235	210	102	1998	1
2930	59	15	30	6	4710	230	207	106	1981	1
2917	24	8	0	0	4769	216	224	144	1947	1
2919	328	8	30	4	4799	202	231	169	1931	1
2920	307	12	60	5	4829	187	233	186	1914	1
2940	31	11	175	26	4977	217	216	133	1839	1
2936	356	12	228	22	5036	201	219	155	1811	1
2937	345	10	255	30	5066	200	224	163	1798	1
2935	315	2	300	28	5125	214	237	161	1767	1
2939	284	9	324	31	5155	196	240	184	1744	1
2945	105	17	90	21	4646	246	218	95	2040	1
2938	108	12	60	14	4676	241	225	112	2023	1
2933	91	9	30	9	4705	235	226	122	2006	1
2921	16	8	30	-2	4765	214	224	147	1972	1
2924	331	12	42	7	4794	190	224	173	1956	1
2927	322	17	67	12	4824	176	222	185	1940	1
2935	311	19	95	20	4854	167	224	196	1924	1
2945	43	8	192	38	4972	222	222	135	1865	1
2942	3	9	268	28	5061	208	223	152	1825	1
2941	17	9	295	34	5091	213	222	145	1809	1
2938	349	10	319	29	5121	202	224	160	1786	1
2942	318	12	342	35	5151	188	229	180	1764	1
